Customer_ID,Customer_Segment,Region,Plan_Type,Payment_Method,Subscription_Start_Date,Monthly_Fee,Number_of_Transactions,Average_Transaction_Value,Credit_Score,Customer_Support_Tickets,Satisfaction_Score,Total_Revenue,Is_Churned,Column1,Churn_Date,Churn_Reason,Account_Tenure_Months,Login_Frequency,Feature_Usage_Score,Outstanding_Balance,Revenue_Growth_Rate,Avg_Rev_Per_Month,Customer_Lifetime_Value
CUST2319,SME,Enugu,Basic,Wallet,7/15/2022,5000,40,70501.07,562,1,3.1,2820042.8,0,Not_Churned,,None,39.1,Monthly,47,,-0.11,72123.86,3448142.08
CUST2320,Enterprise,Enugu,Standard,Card,8/9/2023,30000,71,10480.52,452,9,2.5,744116.92,0,Not_Churned,,None,26.1,Monthly,64,0,0.19,28510.23,843077.8
CUST2321,SME,Enugu,Basic,Transfer,9/2/2020,20000,133,98638.44,817,6,2.8,13118912.52,0,Not_Churned,,None,61.8,Monthly,77,5000,0.03,212280.14,15612204.82
CUST2322,Retail,Ibadan,Premium,Wallet,1/12/2022,20000,118,89004.93,402,8,4.6,10502581.74,1,Is_Churned,10/30/2022,None,45.2,Daily,96,50000,0,232358,11228667.27
CUST2323,Corporate,Enugu,Premium,Cash,12/20/2022,10000,159,90559.56,467,4,,14398970.04,0,Not_Churned,,None,33.8,Weekly,77,50000,0.2,426005.03,18478522.63
CUST2324,Retail,Abuja,Premium,Transfer,4/25/2023,20000,115,69332.01,645,7,2.8,7973181.15,0,Not_Churned,,None,29.6,Weekly,74,5000,0.16,269364.23,10937741.84
CUST2325,Retail,Kano,Premium,Cash,10/15/2020,5000,172,41030.82,788,4,3.8,7057301.04,1,Is_Churned,10/13/2024,Inactive,60.4,Monthly,65,0,0.19,116842.73,7592709.8
CUST2326,Retail,Kano,Standard,Cash,12/4/2020,30000,146,90428.38,537,6,2.4,13202543.48,0,Not_Churned,,None,58.7,Daily,42,5000,0.38,224915.56,14572327.43
CUST2327,Retail,Ibadan,Basic,Cash,1/15/2021,20000,104,36236.52,,6,2.8,3768598.08,0,Not_Churned,,None,57.3,Monthly,41,10000,0.22,65769.6,4298113.34
CUST2328,Corporate,Abuja,Premium,Card,4/11/2024,20000,113,60644.04,812,8,3.6,6852776.52,0,Not_Churned,,None,17.9,Weekly,44,5000,0.18,382836.68,10343589.98
CUST2329,Retail,Port Harcourt,Standard,Transfer,2/15/2020,30000,124,18975.79,751,2,,2352997.96,0,Not_Churned,,None,68.5,Monthly,59,5000,0.17,34350.34,2725592.4
CUST2330,Corporate,Port Harcourt,Premium,Transfer,11/24/2020,10000,83,92976.01,686,0,4,7717008.83,0,Not_Churned,,None,59,Monthly,51,20000,0.04,130796.76,9005309.09
CUST2331,Corporate,Enugu,Premium,Card,11/29/2022,20000,138,22669.34,465,1,3.5,3128368.92,0,Not_Churned,,None,34.5,Monthly,77,50000,0.3,90677.36,3696914.18
CUST2332,SME,Lagos,Standard,Wallet,8/13/2024,10000,165,30240.71,746,5,4.3,4989717.15,0,Not_Churned,,None,13.8,Weekly,55,50000,0.03,361573.71,8748448.86
CUST2333,Enterprise,Port Harcourt,Standard,Cash,4/6/2022,10000,187,60232.07,724,9,4.8,11263397.09,0,Not_Churned,,None,42.4,Daily,76,10000,0.22,265646.16,14370046.8
CUST2334,Enterprise,Lagos,Basic,Transfer,9/23/2022,20000,23,78768.37,820,9,,1811672.51,0,Not_Churned,,None,36.8,Monthly,77,10000,-0.02,49230.23,2059934.39
CUST2335,Corporate,Kano,Basic,Card,12/18/2021,5000,131,65741.62,554,8,3,8612152.22,0,Not_Churned,,None,46.1,Weekly,75,20000,-0.11,186814.58,9297175.11
CUST2336,SME,Lagos,Premium,Cash,4/13/2022,10000,33,30892.05,486,2,3,1019437.65,0,Not_Churned,,None,42.2,Monthly,85,10000,-0.12,24157.29,1184663.3
CUST2337,Corporate,Kano,Premium,Wallet,11/21/2023,20000,193,10084.87,432,9,2.5,1946379.91,1,Is_Churned,7/25/2023,Switched to Competitor,22.6,Daily,68,0,0.18,86123,2887925.87
CUST2338,Corporate,Abuja,Basic,Wallet,9/6/2023,10000,28,78143.55,467,1,4.4,2188019.4,0,Not_Churned,,None,25.2,Monthly,74,20000,0,86826.17,2565941.12
CUST2339,Corporate,Abuja,Basic,Cash,9/19/2024,30000,155,98668.66,586,0,4.3,15293642.3,0,Not_Churned,,None,12.5,Daily,88,20000,-0.03,1223491.38,28718014.42
CUST2340,SME,Ibadan,Standard,Wallet,3/26/2023,5000,14,82892.18,591,1,3.5,1160490.52,0,Not_Churned,,None,30.6,Weekly,76,5000,0.16,37924.53,1612927.12
CUST2341,Enterprise,Ibadan,Basic,Transfer,5/10/2023,5000,186,51418.6,612,2,3.6,9563859.6,0,Not_Churned,,None,29.1,Daily,93,5000,-0.18,328654.97,10709557.45
CUST2342,SME,Enugu,Basic,Transfer,8/15/2024,30000,109,91339.05,487,6,2.2,9955956.45,0,Not_Churned,,None,13.7,Daily,60,0,-0.05,726712.15,15375272.32
CUST2343,Retail,Port Harcourt,Premium,Transfer,11/18/2020,30000,173,46886.29,827,1,3.7,8111328.17,0,Not_Churned,,None,59.2,Weekly,60,20000,0,137015.68,8927937.52
CUST2344,SME,Enugu,Basic,Wallet,9/16/2022,10000,181,57244.07,750,4,4.4,10361176.67,1,Is_Churned,3/17/2025,High Fees,37,Daily,67,20000,0.23,280031.8,12193457.91
CUST2345,SME,Kano,Premium,Transfer,9/29/2021,30000,149,52941.68,,1,3.7,7888310.32,0,Not_Churned,,None,48.7,Daily,45,5000,0.13,161977.62,9032635.45
CUST2346,SME,Enugu,Basic,Card,1/24/2023,5000,188,50286.15,639,6,2.8,9453796.2,0,Not_Churned,,None,32.7,Weekly,59,50000,0.31,289106.92,12245798.84
CUST2347,SME,Lagos,Standard,Transfer,7/1/2020,30000,177,79767.17,615,9,4,14118789.09,0,Not_Churned,,None,63.9,Daily,99,50000,0,220951.32,15957479.36
CUST2348,Enterprise,Kano,Basic,Transfer,12/6/2023,20000,162,57409.2,576,7,,9300290.4,1,Is_Churned,1/17/2023,Switched to Competitor,22.1,Daily,75,5000,-0.02,420827.62,14203272.96
CUST2349,Retail,Ibadan,Basic,Wallet,8/14/2021,20000,176,38504.54,452,7,3.6,6776799.04,0,Not_Churned,,None,50.3,Monthly,98,10000,-0.18,134727.62,7584475.39
CUST2350,Enterprise,Abuja,Basic,Transfer,6/26/2021,10000,59,33234.24,729,7,3.5,1960820.16,0,Not_Churned,,None,51.9,Daily,52,20000,0.37,37780.74,2258288.45
CUST2351,Enterprise,Ibadan,Premium,Cash,9/16/2021,5000,151,13397.26,448,9,3.1,2022986.26,0,Not_Churned,,None,49.2,Daily,79,0,0.1,41117.61,2447318.37
CUST2352,SME,Port Harcourt,Standard,Card,3/8/2021,20000,161,62487.56,768,8,4.2,10060497.16,0,Not_Churned,,None,55.6,Daily,50,50000,0.1,180944.19,11210805.46
CUST2353,Corporate,Kano,Basic,Wallet,7/20/2022,30000,6,30696.53,513,0,4.7,184179.18,0,Not_Churned,,None,38.9,Weekly,63,10000,0.35,4734.68,218210.48
CUST2354,Corporate,Kano,Premium,Card,7/2/2023,20000,168,23332.05,849,0,2,3919784.4,1,Is_Churned,7/27/2020,Switched to Competitor,27.4,Daily,99,20000,-0.03,143057.82,5230876.42
CUST2355,Enterprise,Lagos,Standard,Cash,8/20/2022,20000,151,68844.7,494,9,4.8,10395549.7,0,Not_Churned,,None,37.9,Weekly,58,10000,0,274288.91,13343249.76
CUST2356,Enterprise,Port Harcourt,Premium,Wallet,11/17/2023,10000,139,71308.83,846,1,3.5,9911927.37,0,Not_Churned,,None,22.8,Weekly,62,20000,0.19,434733.66,12842524.97
CUST2357,SME,Abuja,Premium,Wallet,10/14/2021,30000,158,77693.94,424,5,,12275642.52,1,Is_Churned,11/22/2020,Poor Service,48.2,Daily,70,20000,0.27,254681.38,14258987.58
CUST2358,Enterprise,Kano,Standard,Transfer,1/18/2023,30000,115,55321.92,531,0,4.6,6362020.8,0,Not_Churned,,None,32.9,Daily,76,5000,0.22,193374.49,8639218.16
CUST2359,SME,Kano,Basic,Card,6/4/2020,30000,42,90464.91,578,4,3.4,3799526.22,0,Not_Churned,,None,64.8,Daily,76,5000,0.27,58634.66,3997841.43
CUST2360,Corporate,Lagos,Premium,Cash,5/27/2020,10000,135,94270.85,794,4,4.5,12726564.75,0,Not_Churned,,None,65.1,Daily,99,0,0.15,195492.55,14101671.03
CUST2361,Corporate,Enugu,Premium,Cash,5/19/2023,30000,106,82663.38,544,3,2.5,8762318.28,0,Not_Churned,,None,28.8,Daily,42,0,0.32,304247.16,11416520.74
CUST2362,Retail,Abuja,Basic,Wallet,9/11/2023,30000,198,67203.41,763,4,2.5,13306275.18,0,Not_Churned,,None,25,Daily,73,,0.13,532251.01,14943397.99
CUST2363,Corporate,Ibadan,Basic,Transfer,3/4/2024,20000,99,37334.89,849,0,,3696154.11,0,Not_Churned,,None,19.2,Daily,68,5000,-0.06,192508.03,5307654.01
CUST2364,Enterprise,Port Harcourt,Standard,Wallet,6/29/2023,20000,96,98465.04,597,5,4.6,9452643.84,1,Is_Churned,4/5/2021,High Fees,27.5,Weekly,42,20000,0.13,343732.5,10657701.01
CUST2365,Corporate,Kano,Standard,Wallet,1/21/2023,30000,75,34672.26,724,6,4.7,2600419.5,1,Is_Churned,3/14/2023,Inactive,32.8,Monthly,54,5000,0.23,79281.08,3450156.07
CUST2366,SME,Kano,Standard,Wallet,10/30/2023,5000,175,28239.12,483,7,3.9,4941846,0,Not_Churned,,None,23.4,Weekly,46,20000,0.19,211190,7109452.61
CUST2367,Corporate,Ibadan,Basic,Wallet,8/15/2024,5000,194,49793.87,,1,,9660010.78,0,Not_Churned,,None,13.7,Daily,42,5000,-0.05,705110.28,11980032.53
CUST2368,Retail,Abuja,Premium,Cash,3/5/2020,30000,28,15115.65,484,6,3,423238.2,0,Not_Churned,,None,67.8,Monthly,86,20000,-0.18,6242.45,444707.37
CUST2369,Corporate,Enugu,Premium,Cash,8/21/2023,5000,171,98064.5,652,5,4.9,16769029.5,0,Not_Churned,,None,25.7,Monthly,82,10000,-0.05,652491.42,23152043.37
CUST2370,SME,Kano,Standard,Wallet,5/22/2023,10000,72,62959.02,774,8,3,4533049.44,0,Not_Churned,,None,28.7,Daily,55,,0.39,157945.97,5532200.39
CUST2371,SME,Abuja,Basic,Wallet,1/18/2024,20000,132,60125.69,471,7,,7936591.08,1,Is_Churned,10/1/2020,Poor Service,20.7,Daily,84,50000,-0.09,383410.2,11071058.51
CUST2372,Enterprise,Ibadan,Premium,Transfer,5/4/2024,10000,97,69021.67,622,3,3.6,6695101.99,0,Not_Churned,,None,17.1,Weekly,73,50000,0.08,391526.43,8822247.2
CUST2373,Corporate,Lagos,Standard,Wallet,4/16/2020,20000,48,54732.13,675,8,3.8,2627142.24,1,Is_Churned,3/11/2025,Poor Service,66.4,Monthly,59,20000,0.18,39565.4,2807431
CUST2374,SME,Enugu,Premium,Cash,7/4/2024,5000,137,12885.72,682,0,3.2,1765343.64,0,Not_Churned,,None,15.1,Monthly,83,10000,0.33,116910.17,2427603.91
CUST2375,Retail,Port Harcourt,Premium,Card,8/14/2021,5000,59,65108.02,663,5,4.9,3841373.18,0,Not_Churned,,None,50.3,Daily,92,20000,0.26,76369.25,4240053.09
CUST2376,Enterprise,Kano,Basic,Cash,3/16/2024,30000,162,74455.65,645,7,3.7,12061815.3,0,Not_Churned,,None,18.8,Daily,78,10000,0.35,641585.92,16575222.72
CUST2377,Retail,Abuja,Basic,Transfer,9/9/2021,5000,33,47507.42,740,3,4.8,1567744.86,0,Not_Churned,,None,49.4,Monthly,72,0,0.16,31735.73,1876219.07
CUST2378,Corporate,Lagos,Premium,Cash,10/22/2020,5000,158,78156.6,460,1,2,12348742.8,1,Is_Churned,7/7/2023,None,60.1,Monthly,53,5000,0.32,205469.93,13989864.96
CUST2379,Corporate,Port Harcourt,Standard,Card,9/26/2021,30000,158,30430.12,811,1,3.7,4807958.96,1,Is_Churned,4/6/2022,Inactive,48.8,Daily,95,10000,-0.04,98523.75,5643697.03
CUST2380,Corporate,Abuja,Basic,Wallet,7/15/2022,30000,41,29914.89,658,9,4.2,1226510.49,0,Not_Churned,,None,39.1,Daily,81,20000,0.06,31368.55,1453327.11
CUST2381,Enterprise,Abuja,Premium,Card,8/25/2023,20000,119,24527.53,406,0,4.2,2918776.07,0,Not_Churned,,None,25.6,Daily,74,,0.31,114014.69,3594039.78
CUST2382,SME,Port Harcourt,Basic,Wallet,2/1/2022,5000,185,43479.53,587,4,4.7,8043713.05,0,Not_Churned,,None,44.6,Weekly,50,20000,0,180352.31,8817709.29
CUST2383,Enterprise,Lagos,Basic,Wallet,12/6/2020,20000,162,86231.08,403,5,2,13969434.96,0,Not_Churned,,None,58.6,Weekly,93,50000,0.32,238386.26,15445305.42
CUST2384,Retail,Ibadan,Basic,Cash,11/10/2020,20000,7,84512.09,630,3,2,591584.63,0,Not_Churned,,None,59.5,Daily,59,50000,0.02,9942.6,680936.73
CUST2385,Enterprise,Lagos,Premium,Cash,1/2/2021,10000,126,44454.18,532,3,,5601226.68,0,Not_Churned,,None,57.7,Weekly,69,5000,0.02,97074.99,6533534.82
CUST2386,Retail,Enugu,Standard,Cash,6/4/2024,5000,47,63020.69,,4,2.1,2961972.43,0,Not_Churned,,None,16.1,Monthly,92,5000,-0.01,183973.44,4290745.19
CUST2387,Enterprise,Kano,Standard,Transfer,12/22/2020,5000,11,74873.47,524,4,4.9,823608.17,0,Not_Churned,,None,58.1,Monthly,97,0,0.13,14175.7,948424.86
CUST2388,SME,Port Harcourt,Standard,Cash,12/26/2023,10000,129,31708.61,414,8,2.7,4090410.69,1,Is_Churned,11/15/2024,Switched to Competitor,21.5,Daily,67,50000,-0.12,190251.66,5021667.78
CUST2389,Retail,Ibadan,Basic,Transfer,9/3/2022,20000,53,25132.7,847,7,3.4,1332033.1,0,Not_Churned,,None,37.4,Monthly,54,10000,-0.18,35615.86,1714568.76
CUST2390,Corporate,Port Harcourt,Premium,Cash,8/25/2021,5000,125,97488.64,412,8,2.2,12186080,0,Not_Churned,,None,49.9,Monthly,77,50000,0.34,244210.02,14821943.28
CUST2391,Corporate,Port Harcourt,Basic,Wallet,5/18/2023,20000,77,65580.16,517,2,3.6,5049672.32,0,Not_Churned,,None,28.9,Monthly,89,5000,0.36,174729.15,6077595.52
CUST2392,Enterprise,Lagos,Standard,Transfer,6/23/2022,10000,45,98327.41,639,2,3.1,4424733.45,0,Not_Churned,,None,39.8,Monthly,52,20000,-0.15,111174.21,5306279.47
CUST2393,Corporate,Kano,Standard,Card,2/24/2024,30000,110,40398.04,662,0,2.1,4443784.4,0,Not_Churned,,None,19.5,Monthly,86,0,0.13,227886.38,6371693.67
CUST2394,Retail,Enugu,Premium,Transfer,5/5/2020,20000,81,73272.85,759,9,3,5935100.85,0,Not_Churned,,None,65.8,Weekly,74,50000,0.12,90199.1,6589212.96
CUST2395,Corporate,Abuja,Basic,Transfer,3/18/2021,5000,186,30034.33,405,5,3.2,5586385.38,1,Is_Churned,6/25/2022,Switched to Competitor,55.2,Weekly,86,10000,0.02,101202.63,6719882.91
CUST2396,SME,Abuja,Standard,Card,6/12/2024,30000,131,33508.02,839,3,5,4389550.62,1,Is_Churned,6/12/2020,Switched to Competitor,15.8,Daily,63,10000,0.14,277819.66,7072580.8
CUST2397,SME,Port Harcourt,Premium,Transfer,11/17/2020,20000,95,56071.19,719,7,2.6,5326763.05,1,Is_Churned,9/20/2024,None,59.3,Monthly,95,10000,0.07,89827.37,6139933.79
CUST2398,Enterprise,Kano,Basic,Wallet,7/30/2024,20000,159,38765.63,630,1,3.6,6163735.17,0,Not_Churned,,None,14.2,Weekly,40,0,0.09,434065.86,9497725.2
CUST2399,Retail,Ibadan,Basic,Cash,7/14/2022,30000,12,25085.94,833,1,5,301031.28,0,Not_Churned,,None,39.1,Weekly,81,10000,0.25,7699.01,330007.48
CUST2400,SME,Lagos,Standard,Card,4/23/2023,30000,36,33659.26,429,6,4.4,1211733.36,0,Not_Churned,,None,29.7,Weekly,63,10000,0.12,40799.1,1373721.71
CUST2401,SME,Kano,Standard,Cash,8/5/2023,30000,68,13217.36,421,4,5,898780.48,0,Not_Churned,,None,26.2,Monthly,66,50000,-0.01,34304.6,1094010.73
CUST2402,Retail,Kano,Basic,Wallet,8/23/2021,5000,142,73398.13,,0,4.9,10422534.46,0,Not_Churned,,None,50,Weekly,57,0,0.15,208450.69,11444714.24
CUST2403,Corporate,Lagos,Basic,Card,7/23/2023,5000,17,54290.5,555,6,3.5,922938.5,0,Not_Churned,,None,26.7,Daily,97,20000,0.18,34566.99,1322974.76
CUST2404,Corporate,Port Harcourt,Standard,Cash,3/13/2020,20000,195,18481.88,517,6,4.1,3603966.6,0,Not_Churned,,None,67.6,Daily,65,20000,0.2,53313.12,3960541.73
CUST2405,Enterprise,Kano,Basic,Cash,11/29/2020,20000,97,25452.46,739,9,2.3,2468888.62,0,Not_Churned,,None,58.9,Monthly,68,,0.17,41916.61,2925337.11
CUST2406,Corporate,Abuja,Standard,Wallet,3/7/2020,10000,167,19228.11,822,5,3.3,3211094.37,1,Is_Churned,10/13/2020,Switched to Competitor,67.8,Daily,47,5000,0.2,47361.27,3701885.55
CUST2407,Retail,Lagos,Basic,Cash,2/24/2023,5000,65,65133.35,788,3,,4233667.75,0,Not_Churned,,None,31.6,Weekly,83,0,-0.01,133976.83,5615388.62
CUST2408,SME,Ibadan,Standard,Wallet,5/31/2023,20000,186,18478.93,592,7,3.5,3437080.98,1,Is_Churned,4/10/2024,High Fees,28.4,Monthly,65,5000,0.07,121023.98,4035105.02
CUST2409,Corporate,Enugu,Premium,Transfer,8/31/2023,30000,12,77885.41,798,1,4.1,934624.92,0,Not_Churned,,None,25.4,Daily,44,0,0.2,36796.26,1193151.71
CUST2410,Enterprise,Port Harcourt,Standard,Wallet,4/22/2022,30000,33,11845.98,745,1,4.2,390917.34,0,Not_Churned,,None,41.9,Monthly,72,0,0.25,9329.77,445604.44
CUST2411,Corporate,Lagos,Standard,Transfer,12/29/2022,5000,99,32443.82,594,1,2.8,3211938.18,0,Not_Churned,,None,33.5,Weekly,79,50000,0.06,95878.75,4336950.52
CUST2412,Retail,Enugu,Premium,Card,3/25/2020,30000,45,90160,567,2,4.6,4057200,0,Not_Churned,,None,67.2,Daily,99,10000,0.02,60375,4714725.93
CUST2413,Enterprise,Enugu,Basic,Cash,7/22/2022,10000,162,74667.82,776,5,3.4,12096186.84,0,Not_Churned,,None,38.9,Weekly,44,50000,0.23,310955.96,13728491.99
CUST2414,Corporate,Ibadan,Premium,Wallet,3/3/2023,20000,153,16567.15,638,0,2.6,2534773.95,0,Not_Churned,,None,31.4,Daily,88,5000,-0.07,80725.29,3004731.17
CUST2415,Enterprise,Kano,Standard,Wallet,11/15/2023,20000,15,83901.35,761,1,4.6,1258520.25,0,Not_Churned,,None,22.8,Monthly,86,5000,-0.19,55198.26,1686868.93
CUST2416,Retail,Ibadan,Basic,Cash,4/14/2023,20000,6,54373.16,643,9,3.3,326238.96,0,Not_Churned,,None,30,Daily,75,,0.08,10874.63,386130.4
CUST2417,SME,Kano,Premium,Cash,9/4/2020,5000,182,86210.47,468,1,4.3,15690305.54,0,Not_Churned,,None,61.7,Daily,52,50000,-0.1,254299.93,18340306.69
CUST2418,Retail,Kano,Basic,Card,10/28/2020,30000,173,64066.58,494,0,3.6,11083518.34,0,Not_Churned,,None,59.9,Daily,56,50000,0.03,185033.7,13002888.28
CUST2419,Retail,Lagos,Basic,Card,3/21/2021,10000,198,71364.97,476,2,3.1,14130264.06,0,Not_Churned,,None,55.1,Monthly,52,50000,-0.03,256447.62,16571405.15
CUST2420,Retail,Lagos,Premium,Wallet,5/14/2020,5000,135,99415.14,570,9,4.4,13421043.9,1,Is_Churned,4/5/2022,Switched to Competitor,65.5,Daily,64,20000,0.27,204901.43,15306913.78
CUST2421,Retail,Port Harcourt,Basic,Card,6/28/2021,20000,84,30910.2,400,6,3.8,2596456.8,0,Not_Churned,,None,51.8,Weekly,97,50000,0,50124.65,2993730.49
CUST2422,SME,Kano,Premium,Transfer,2/25/2024,10000,183,66155.1,805,0,3.2,12106383.3,0,Not_Churned,,None,19.4,Monthly,41,50000,0.18,624040.38,15928013.1
CUST2423,SME,Enugu,Standard,Card,10/20/2020,20000,91,51428.93,461,6,2.3,4680032.63,1,Is_Churned,12/14/2020,Switched to Competitor,60.2,Monthly,63,50000,0.2,77741.41,5498840.09
CUST2424,Enterprise,Abuja,Basic,Card,1/23/2023,20000,157,13550.68,606,4,4.7,2127456.76,1,Is_Churned,12/19/2020,High Fees,32.7,Weekly,75,50000,0.07,65059.84,2825515.64
CUST2425,Corporate,Port Harcourt,Standard,Wallet,3/20/2024,5000,162,11302.36,553,8,2.1,1830982.32,0,Not_Churned,,None,18.6,Monthly,64,5000,-0.15,98439.91,2170165.42
CUST2426,SME,Lagos,Standard,Transfer,9/12/2021,20000,110,20730.57,673,1,4.6,2280362.7,0,Not_Churned,,None,49.3,Daily,73,10000,0.22,46254.82,2585069.71
CUST2427,SME,Ibadan,Basic,Card,6/10/2020,10000,143,68418.26,447,0,3.1,9783811.18,0,Not_Churned,,None,64.6,Monthly,51,5000,-0.15,151452.19,10274463.29
CUST2428,Corporate,Port Harcourt,Premium,Transfer,8/25/2024,20000,21,61044.68,536,8,3.9,1281938.28,0,Not_Churned,,None,13.4,Weekly,58,50000,-0.14,95667.04,2291732.31
CUST2429,SME,Port Harcourt,Basic,Transfer,1/29/2023,30000,158,59808.66,400,7,4.8,9449768.28,0,Not_Churned,,None,32.5,Monthly,89,0,-0.08,290762.1,10785482.59
CUST2430,Retail,Port Harcourt,Standard,Transfer,5/6/2023,20000,27,12867.11,634,9,2.5,347411.97,0,Not_Churned,,None,29.3,Weekly,81,0,-0.03,11857.06,454893.75
CUST2431,Retail,Port Harcourt,Standard,Cash,3/3/2023,5000,188,52237.27,792,5,3.7,9820606.76,1,Is_Churned,9/3/2023,None,31.4,Monthly,69,20000,0.31,312758.18,11764831.28
CUST2432,Corporate,Abuja,Premium,Cash,7/25/2023,10000,184,93216.05,655,4,4.3,17151753.2,0,Not_Churned,,None,26.6,Weekly,76,5000,0.2,644802.75,23821972.64
CUST2433,Enterprise,Ibadan,Basic,Cash,1/15/2024,5000,52,45783.27,806,7,4.3,2380730.04,1,Is_Churned,9/9/2022,Poor Service,20.8,Monthly,82,20000,0.03,114458.18,3249145.2
CUST2434,Enterprise,Ibadan,Standard,Cash,9/6/2022,30000,24,66243.02,506,7,3.6,1589832.48,1,Is_Churned,1/24/2025,Inactive,37.3,Daily,40,20000,0.39,42622.85,1842143.27
CUST2435,Corporate,Ibadan,Standard,Wallet,12/24/2021,20000,6,80183.68,572,4,3.9,481102.08,0,Not_Churned,,None,45.9,Weekly,99,0,-0.05,10481.53,543098.76
CUST2436,Corporate,Kano,Standard,Card,8/14/2020,5000,92,80553.28,529,6,4.3,7410901.76,0,Not_Churned,,None,62.4,Weekly,42,5000,0.17,118764.45,8116641.04
CUST2437,Retail,Enugu,Premium,Cash,7/11/2023,5000,35,56735.21,797,0,4.5,1985732.35,0,Not_Churned,,None,27.1,Monthly,88,10000,0.31,73274.26,2725598.25
CUST2438,Enterprise,Ibadan,Standard,Wallet,11/11/2021,5000,159,87215.68,693,3,4.3,13867293.12,1,Is_Churned,12/9/2020,None,47.3,Monthly,65,5000,0.28,293177.44,16623172.69
CUST2439,SME,Port Harcourt,Standard,Card,9/28/2020,5000,134,45224.03,439,1,3.1,6060020.02,0,Not_Churned,,None,60.9,Monthly,54,20000,-0.15,99507.72,6644421.72
CUST2440,Retail,Port Harcourt,Basic,Cash,5/10/2022,30000,82,89982.39,846,9,5,7378555.98,0,Not_Churned,,None,41.3,Daily,85,50000,0.22,178657.53,8702742.88
CUST2441,Corporate,Ibadan,Basic,Card,8/23/2021,30000,8,31620.44,737,2,3.3,252963.52,0,Not_Churned,,None,50,Monthly,95,20000,-0.05,5059.27,271608.83
CUST2442,Enterprise,Ibadan,Standard,Cash,11/21/2023,20000,145,35219.48,,0,2.1,5106824.6,1,Is_Churned,8/7/2024,Switched to Competitor,22.6,Weekly,86,5000,0.01,225965.69,7467601.69
CUST2443,SME,Port Harcourt,Standard,Wallet,12/11/2021,20000,167,14780.86,,1,3.1,2468403.62,1,Is_Churned,12/25/2023,Poor Service,46.3,Monthly,87,0,0.09,53313.25,2755953.46
CUST2444,SME,Kano,Basic,Transfer,4/12/2021,10000,132,81602.37,772,0,2.4,10771512.84,0,Not_Churned,,None,54.4,Daily,67,5000,0.27,198005.75,12950175.27
CUST2445,Retail,Lagos,Premium,Transfer,9/28/2021,30000,198,47534.97,748,7,2.4,9411924.06,0,Not_Churned,,None,48.8,Monthly,43,10000,-0.1,192867.3,11026449.24
CUST2446,Enterprise,Lagos,Premium,Card,10/31/2020,5000,138,30620.5,602,3,2.8,4225629,0,Not_Churned,,None,59.8,Monthly,58,50000,-0.13,70662.69,4798730.23
CUST2447,Enterprise,Ibadan,Premium,Wallet,2/5/2022,5000,35,30861.12,533,2,2.2,1080139.2,0,Not_Churned,,None,44.4,Weekly,63,50000,-0.11,24327.46,1188748.41
CUST2448,Corporate,Abuja,Premium,Transfer,12/17/2023,10000,142,91125.99,658,0,,12939890.58,1,Is_Churned,3/9/2025,Inactive,21.8,Monthly,96,20000,-0.07,593572.96,15092078.19
CUST2449,Enterprise,Ibadan,Premium,Cash,10/27/2020,5000,25,85052.49,413,1,2.2,2126312.25,0,Not_Churned,,None,60,Daily,79,5000,-0.16,35438.54,2408883.34
CUST2450,Enterprise,Ibadan,Premium,Transfer,5/23/2020,10000,27,59817.78,465,2,2.6,1615080.06,1,Is_Churned,12/11/2024,Inactive,65.2,Monthly,45,0,0.36,24771.17,1793727.54
CUST2451,Retail,Lagos,Premium,Card,9/19/2022,20000,135,65449.97,,2,2.3,8835745.95,0,Not_Churned,,None,36.9,Monthly,55,10000,-0.01,239451.11,9812023.41
CUST2452,Enterprise,Port Harcourt,Premium,Card,6/12/2021,30000,164,52689.3,741,5,2.2,8641045.2,0,Not_Churned,,None,52.4,Weekly,71,20000,-0.09,164905.44,10375898.03
CUST2453,SME,Ibadan,Basic,Wallet,6/1/2022,10000,152,45249.99,594,9,2.8,6877998.48,0,Not_Churned,,None,40.6,Monthly,69,,0.18,169408.83,8022382.43
CUST2454,Retail,Port Harcourt,Premium,Card,12/7/2021,5000,33,92392.92,513,7,3.7,3048966.36,0,Not_Churned,,None,46.4,Weekly,74,0,0.27,65710.48,3400130.98
CUST2455,Retail,Port Harcourt,Premium,Transfer,11/11/2022,10000,109,21305.14,558,5,4.9,2322260.26,0,Not_Churned,,None,35.1,Weekly,47,5000,0.25,66161.26,2990121.68
CUST2456,Corporate,Abuja,Premium,Transfer,8/9/2020,20000,56,47660.21,560,1,4.6,2668971.76,0,Not_Churned,,None,62.6,Monthly,44,0,0.23,42635.33,3147236.77
CUST2457,Enterprise,Port Harcourt,Standard,Transfer,11/24/2021,5000,119,41010.57,653,1,4.6,4880257.83,0,Not_Churned,,None,46.9,Weekly,76,5000,-0.17,104056.67,5478964.97
CUST2458,Corporate,Lagos,Basic,Transfer,1/27/2024,20000,178,54833.56,784,6,2.5,9760373.68,0,Not_Churned,,None,20.4,Weekly,51,5000,0.27,478449.69,14536999.59
CUST2459,SME,Kano,Basic,Wallet,12/15/2023,20000,166,51186.87,827,0,2.8,8497020.42,0,Not_Churned,,None,21.8,Monthly,64,20000,0.1,389771.58,11955337.74
